feature,imp
Col170,0.025344285795237644
Col1857,0.025467260213740267
Col1810,0.025509030427194927
Col811,0.025549003488447797
Col342,0.025600437115387988
Col2130,0.02561037569418281
Col2073,0.025754004971773818
Col192,0.02578865156651574
Col563,0.025809295339413722
Col536,0.02581067316006311
Col1476,0.025811696244903284
Col888,0.025943580382413838
Col531,0.025965161579033714
Col1915,0.026078606744024034
Col996,0.026087407347266292
Col2219,0.02617265604865969
Col1417,0.026235260544461292
Col1799,0.02640870642958644
Col1473,0.026439623413663262
Col850,0.026490455904532386
Col2335,0.026801573883134398
Col799,0.02686031009136163
Col1380,0.02687345756023891
Col892,0.02690300746212163
Col2208,0.02691314554361698
Col1030,0.02693865613317506
Col481,0.02714583036983513
Col1165,0.02725980084867673
Col2293,0.02726384033567265
Col1211,0.02729198929316768
Col1354,0.027381738625459597
Col268,0.027490983476692092
Col1801,0.02752220256076608
Col1956,0.02757213564806588
Col836,0.027576927198253
Col2099,0.027804537399523575
Col675,0.0279073758637362
Col1390,0.028020986145462345
Col64,0.028085683321168262
Col1731,0.0281444894070996
Col1618,0.028304415184398864
Col191,0.028352496375266135
Col582,0.028458457592418846
Col249,0.02863608017327501
Col420,0.028640390407709167
Col834,0.028663673318840465
Col376,0.028857051344955194
Col102,0.029103818264177492
Col2320,0.029119243074406515
Col1740,0.02913377881005387
Col1739,0.029220021376327864
Col1779,0.02925808703588545
Col917,0.029362848486801756
Col1642,0.029434498413133645
Col2164,0.029534809844600884
Col1263,0.02955146795841265
Col539,0.029598580548786675
Col2043,0.029608557904263158
Col746,0.029639666529383463
Col368,0.02971257623954085
Col2305,0.02976183549318037
Col144,0.02976243692852012
Col336,0.029837338700071048
Col2275,0.02984064614816976
Col406,0.029877418425767504
Col1290,0.02991706007902186
Col154,0.029995243511924057
Col441,0.030046885936866857
Col1336,0.03006022350590927
Col721,0.030078857269780733
Col329,0.030300060212253822
Col2148,0.030360801069323214
Col689,0.030412970898159343
Col899,0.030417954061439875
Col1580,0.030431064843620185
Col1072,0.030467457414930565
Col1692,0.030520416269167735
Col1091,0.030591037064997596
Col843,0.030664024506102852
Col1611,0.030672098052800273
Col2315,0.030762496265793447
Col2226,0.030799108677111445
Col142,0.030841118546500276
Col2015,0.030956286349290967
Col1646,0.031035299443484578
Col2252,0.031054137615204633
Col2389,0.031142114380301372
Col417,0.031239400327035503
Col856,0.03146055156891632
Col489,0.03149221889398084
Col40,0.031562351836036354
Col1081,0.03166243081251737
Col1439,0.03189644832287487
Col408,0.03192347036637319
Col1407,0.031954166746737414
Col1848,0.03200083271888539
Col1495,0.03212751686981128
Col238,0.03214536366726882
Col1431,0.03216056986004688
Col510,0.032266006487681194
Col529,0.03235548414185983
Col1423,0.032485172083164926
Col146,0.03248963973429096
Col717,0.032489774351728826
Col2229,0.03258217498551799
Col414,0.0326326960880087
Col1881,0.032674903858063487
Col1426,0.03316109904270523
Col690,0.033161277694249765
Col927,0.03324620064670007
Col1744,0.03328888856424929
Col183,0.033588430856843675
Col1701,0.03362579178444942
Col784,0.03368508394350057
Col896,0.0337287632156928
Col1747,0.033798512921869195
Col894,0.033909455001292506
Col1589,0.033913450857277566
Col558,0.03409149651317314
Col2121,0.03416622663715803
Col1726,0.034518690896891226
Col70,0.03454541032999139
Col2243,0.03457178014304778
Col1323,0.034572324777315394
Col1284,0.03457447162736771
Col1679,0.03461951303146173
Col1711,0.03463967519600597
Col493,0.03475365700181651
Col182,0.03480918105545214
Col618,0.03502104644027433
Col600,0.0350779039661251
Col1563,0.03513213657941213
Col1807,0.03523149546073562
Col1479,0.03535142763737637
Col678,0.035388238247486124
Col1661,0.03539876062471946
Col2030,0.035400287515587124
Col433,0.03540190016555314
Col423,0.03547581460281338
Col19,0.03552250450511077
Col331,0.03578345520936362
Col1786,0.035792702051724384
Col660,0.03579465728027856
Col958,0.03583498963054872
Col149,0.03601722116936199
Col596,0.036256462198658974
Col800,0.0362580035953539
Col905,0.03638190584070044
Col2210,0.036692541315309635
Col189,0.036722690224713125
Col700,0.03679285523891522
Col1629,0.036805422537008865
Col951,0.03685432739406352
Col98,0.03685679273543229
Col87,0.03688448873743322
Col2384,0.03721708283443838
Col676,0.037222256316653324
Col372,0.037384005018734685
Col1989,0.037732582218664726
Col1952,0.037815254913105625
Col1902,0.037912570206235216
Col1899,0.038075949668204476
Col236,0.03813210842114174
Col302,0.03827336354468424
Col148,0.03827393040213689
Col2300,0.038290604249282496
Col708,0.038322343740792485
Col248,0.038353923288301645
Col816,0.03836530320236883
Col1395,0.03836677405604209
Col646,0.0386808503765436
Col46,0.038728176476905435
Col121,0.0387300227409823
Col1282,0.038847693914350466
Col1667,0.03903055291633292
Col989,0.03905256195985451
Col22,0.039298006976584345
Col1182,0.03930989223221458
Col434,0.039396075111319165
Col1851,0.0397135509114795
Col662,0.03973250065369263
Col1460,0.03973485880066599
Col1051,0.039863321887101615
Col395,0.03986813249061341
Col650,0.03989575837325445
Col906,0.039923705208810424
Col1204,0.03994741849102086
Col671,0.04004681757310117
Col851,0.04014628068377838
Col60,0.04016725294166568
Col1872,0.04021515573800097
Col794,0.04028362693187539
Col548,0.04031767570160952
Col980,0.04032155284155393
Col2124,0.040568377914886745
Col1164,0.04082690014508428
Col551,0.04083831965426405
Col704,0.04090846339151658
Col1858,0.04127086625995999
Col1413,0.04169537305695939
Col1837,0.04169854114830937
Col2278,0.04176896572069859
Col415,0.04183290296430496
Col713,0.04184921409225046
Col1302,0.04188924562936466
Col1818,0.04191398258706962
Col435,0.04193582199195375
Col2167,0.0419555344622072
Col1338,0.04200122388890491
Col1427,0.04209549526372109
Col1467,0.04229111669535171
Col217,0.04253202727092609
Col1155,0.04255906352177109
Col1045,0.04258467554824046
Col2002,0.04265817662445611
Col2212,0.042840436755787865
Col692,0.04321483683825242
Col1166,0.043332076253484356
Col1819,0.04351856365599253
Col729,0.04357048028881868
Col882,0.043773908858284916
Col629,0.0437968430757851
Col2391,0.044015997364078664
Col1512,0.044253489510553974
Col1659,0.044371747011284296
Col1574,0.044609357234218217
Col1140,0.04461412820372441
Col1540,0.044644861583246646
Col512,0.044690870069765395
Col2337,0.04471776296799309
Col1876,0.04485207308169456
Col324,0.04492754659621191
Col576,0.045046930912654576
Col1970,0.045171065470157944
Col772,0.045191448393079425
Col1192,0.04520123769646129
Col1300,0.04538006364766059
Col673,0.04540610539995786
Col344,0.04545024040397082
Col926,0.045477764075896765
Col758,0.045591712603452364
Col757,0.045929583152153515
Col2198,0.045965805221381384
Col108,0.046105010657919596
Col1238,0.046268729454844205
Col453,0.04630087337818038
Col208,0.046361615292230915
Col1108,0.046542673385020036
Col1114,0.04657525738011446
Col1343,0.046579325367095706
Col693,0.046650101057973986
Col2289,0.04673201833503839
Col1412,0.046769321929470295
Col1106,0.04689337225677462
Col335,0.04698525280983222
Col295,0.04712827880573426
Col159,0.04721260818924829
Col1469,0.047238527420764294
Col168,0.04743846946000985
Col155,0.047767866448499
Col1608,0.04793053685079494
Col1727,0.047965037137522384
Col916,0.048136523943072246
Col955,0.04826511152812395
Col275,0.04841464673231413
Col1869,0.04870526067077968
Col691,0.04881091118290581
Col1987,0.04882907256892967
Col1231,0.04908042915465158
Col206,0.04920699721059203
Col279,0.04924429736305032
Col870,0.04928370188326283
Col847,0.04929645127044867
Col860,0.04932866792961698
Col1508,0.04945845983896044
Col1930,0.04958893130989879
Col326,0.04969391456093618
Col2324,0.04978170798831113
Col2013,0.0499575365118593
Col477,0.05005203242139292
Col542,0.050256182825120295
Col1809,0.050322887722478754
Col653,0.050616653272026316
Col1670,0.0507698706593497
Col320,0.050824058086314274
Col384,0.050896017676052
Col782,0.05100071999221786
Col91,0.051299552573593823
Col1206,0.051357849368423525
Col1314,0.05135798874310141
Col1118,0.051406673774818286
Col518,0.051460701477126204
Col145,0.05149039425445962
Col355,0.05149192787066342
Col466,0.05152518561476706
Col619,0.05156020906956418
Col802,0.05156468646420051
Col397,0.051625855645427834
Col546,0.05178600933910038
Col442,0.05182616050337438
Col2397,0.05193026399941149
Col584,0.05203940995235286
Col174,0.052185567985594046
Col1025,0.05230599436791677
Col2066,0.05246965579894311
Col1010,0.05253917832266075
Col920,0.05260661497146335
Col475,0.05265677179003755
Col685,0.05302826100823488
Col1210,0.05318533714040456
Col2393,0.05334120381125755
Col826,0.0533988759864702
Col1481,0.05345467624130652
Col742,0.053457947854098145
Col239,0.053499180620317124
Col753,0.0535178698873726
Col744,0.05355487588364644
Col293,0.05362807833394018
Col1123,0.05365498341578935
Col452,0.05367333074240951
Col404,0.0537116229480976
Col2220,0.05371389271466416
Col498,0.05372286429336308
Col748,0.05380544517846585
Col389,0.05384068410225602
Col928,0.054071329696177714
Col1524,0.0541559600178969
Col2350,0.05424226901912685
Col908,0.054304103353562255
Col1060,0.0543089718156593
Col959,0.054325895997218536
Col543,0.054370837973582636
Col1311,0.054385174786855624
Col994,0.054485580854854554
Col1063,0.05468539926241703
Col83,0.0548802766773013
Col889,0.054932384495878124
Col2107,0.05494546264740631
Col265,0.0549690283347021
Col41,0.0550321247385409
Col1329,0.05504281653853623
Col727,0.05533400073524173
Col739,0.055343062206485424
Col809,0.05543717105230726
Col780,0.05544733141707682
Col970,0.05559592398877031
Col334,0.05561458856441336
Col771,0.05579314769478981
Col2311,0.05580321924752474
Col34,0.056135195250872266
Col1556,0.056159113221765714
Col694,0.056241107449993735
Col15,0.056284819722846234
Col2006,0.05636180284903964
Col111,0.056480083579431725
Col680,0.056490777966646706
Col891,0.05663524288830388
Col2328,0.05668298303592798
Col547,0.0566974802284541
Col1113,0.05673818093092709
Col255,0.056789686058289615
Col241,0.05687243695717656
Col751,0.056908346043339435
Col900,0.05693007534398763
Col637,0.057098607375981686
Col890,0.05731625105286958
Col141,0.05735965244355256
Col75,0.057400403218943186
Col880,0.05742370562761212
Col861,0.057514467759959324
Col995,0.057543532322167724
Col2257,0.0576153075559693
Col1737,0.05770975859620039
Col1461,0.05779508108198518
Col1943,0.058131144038653076
Col257,0.05814980652705799
Col2316,0.058222959160241367
Col467,0.05822356511990212
Col2202,0.05824572474689273
Col1645,0.058387005569621765
Col613,0.05840177917446257
Col1281,0.05870751135667571
Col755,0.05887184573953796
Col394,0.05904496574418386
Col1402,0.05906645447560778
Col450,0.05934916707684647
Col2356,0.059530754221214656
Col403,0.05953919439035987
Col773,0.059664311020054345
Col1798,0.059770191035577264
Col347,0.060001812767087506
Col661,0.060347372547375294
Col218,0.060748387250997585
Col961,0.06132589158302812
Col1006,0.061350066067973094
Col846,0.06143970112466633
Col2381,0.06206243983533406
Col2118,0.06209558798119043
Col1432,0.062151810978124084
Col609,0.06217888616606657
Col1184,0.06230390594383432
Col2361,0.06243312581724728
Col358,0.062479482720362654
Col2187,0.06261764346309945
Col808,0.0626314842241942
Col2146,0.06278299541378103
Col1482,0.06292036828627248
Col587,0.06338642465052083
Col1664,0.06342274061944862
Col1538,0.06348894768170847
Col1586,0.06386239320432134
Col796,0.06403355936561196
Col476,0.06426640881177821
Col1971,0.06443690121025207
Col337,0.06459142986212026
Col410,0.0646114399384248
Col767,0.06471215474035205
Col1121,0.0647282920097113
Col421,0.06482315644755693
Col374,0.06483362850059234
Col925,0.0649111799265231
Col569,0.06531264769228698
Col1694,0.06565374816268948
Col716,0.06565783132453534
Col1057,0.06592648871890662
Col1691,0.0664741752084329
Col723,0.06658901951244471
Col1961,0.06660697030493123
Col2145,0.06663832297924445
Col2336,0.06676882926894596
Col33,0.06702850827017819
Col607,0.06715699081756638
Col841,0.0673870901817756
Col1036,0.06743472277115874
Col1044,0.06801548108019156
Col321,0.06816637860539358
Col1483,0.06819502308378657
Col683,0.06841120955204248
Col1919,0.06846046814439295
Col2098,0.06865703911820119
Col455,0.06901925206341897
Col280,0.06916254745763555
Col1833,0.06924781076676284
Col1451,0.0696362069868567
Col176,0.07067296943930816
Col500,0.07073747712591451
Col332,0.0710714384605594
Col250,0.0717236788465139
Col1358,0.07199946679265762
Col863,0.07212331365215396
Col1628,0.07214133855243293
Col299,0.07269767889215799
Col2338,0.07282710100240758
Col129,0.07288874269257758
Col2012,0.07300392592872275
Col695,0.07310750974317526
Col200,0.07310914687799129
Col468,0.07323787994576189
Col522,0.07332202205105774
Col997,0.07356944339135993
Col1945,0.07362738041053377
Col977,0.07384647092731463
Col488,0.07396142819390833
Col422,0.0744409574733341
Col1247,0.07448149678559414
Col577,0.07464805988832003
Col20,0.074660570652426
Col1696,0.07494659953346408
Col1910,0.07501310529622628
Col100,0.07501561084618832
Col2392,0.07511867827536499
Col267,0.07541878209770353
Col1220,0.07542591686875363
Col322,0.0759253663101952
Col296,0.07605268285684957
Col2231,0.07713863459166405
Col728,0.07720575690115765
Col681,0.07761041604325604
Col181,0.07765628084348937
Col659,0.07796740083481249
Col1027,0.07799691208686443
Col2057,0.07811358903410215
Col762,0.07820549934094437
Col2394,0.07867563859349387
Col1822,0.07923522386231344
Col114,0.07939218282957429
Col1272,0.0793992827707381
Col766,0.07955442580523511
Col1706,0.0796377602791773
Col1707,0.07980262696407053
Col885,0.07997134673793306
Col443,0.08014583907289702
Col283,0.08016648248050492
Col960,0.08028513005383664
Col1887,0.08035963437960432
Col366,0.08038596184323005
Col2071,0.08051818954848927
Col1880,0.0806831102574509
Col575,0.0807632686025295
Col223,0.08115875487220238
Col1039,0.0815016458436072
Col2110,0.08166061657869376
Col630,0.08166723742510887
Col878,0.08175603107898896
Col626,0.08178104556454525
Col1187,0.08184872783621915
Col2108,0.08216730732255008
Col922,0.08222942160629176
Col862,0.08251407077465069
Col915,0.0826404407226698
Col1195,0.08272076451980315
Col107,0.08276397220077943
Col745,0.08282294979918822
Col186,0.08311203477304882
Col205,0.0835433439501513
Col36,0.08385668592195496
Col886,0.08419174206219182
Col261,0.08460618756793592
Col666,0.08470479596934931
Col380,0.08554024841380621
Col333,0.08601859166620349
Col640,0.08614129066138455
Col152,0.08616531361258689
Col412,0.08649607045179591
Col346,0.08650881834708482
Col1346,0.08653664833939317
Col409,0.08673174274382488
Col720,0.08674046286651024
Col805,0.08754809088143133
Col17,0.08778048234910169
Col682,0.08797922473569215
Col1034,0.08841232834416375
Col1827,0.08845603648136749
Col405,0.08847412948125102
Col2362,0.08919686286345607
Col496,0.0895688035090629
Col568,0.08973977019490548
Col1632,0.0898764635859669
Col864,0.09035122743389282
Col844,0.0903920692661298
Col540,0.09074136184095499
Col573,0.09148691561715397
Col59,0.09168591138562596
Col1180,0.09169986293574695
Col444,0.09182084201358129
Col225,0.09186898081535824
Col461,0.09202801564532267
Col71,0.09233436897808409
Col147,0.09254113028165818
Col1592,0.09318699829797816
Col418,0.0934259337351275
Col399,0.09362191510993459
Col379,0.09465926551083373
Col430,0.09467531749756929
Col287,0.09570188224401122
Col667,0.09636115293079889
Col407,0.09640899848856208
Col895,0.09698705079586785
Col632,0.09700956858338294
Col502,0.09721884754523315
Col2291,0.09781571036251968
Col752,0.09816560826622928
Col30,0.09833171813536848
Col1131,0.09869682863751778
Col222,0.09871296594422316
Col188,0.09899213838381159
Col2301,0.09908032283052311
Col1004,0.09916834288999601
Col385,0.09924793982699556
Col2131,0.09934413888899846
Col495,0.09943430455874616
Col231,0.09961187168733962
Col770,0.10035232272703407
Col42,0.10043630210888438
Col598,0.10051154852318861
Col220,0.10075946931428645
Col516,0.10163498359120961
Col1364,0.10178690608223592
Col2325,0.10226846615883901
Col686,0.10270257708981732
Col486,0.10277654432099258
Col505,0.1029816725848014
Col140,0.10299995389600224
Col781,0.10311274490364596
Col199,0.10322837837795894
Col1937,0.103302550429813
Col913,0.10364023877769107
Col527,0.1039109416588655
Col103,0.1043611059660193
Col2138,0.10458383402924709
Col1630,0.10493456222137622
Col825,0.10611907085933847
Col316,0.10612733323409648
Col387,0.1066525768574744
Col23,0.10706276669444184
Col830,0.10729448393557135
Col125,0.10851341147810822
Col741,0.10884080109398812
Col2329,0.10953125199175454
Col264,0.11143994090478494
Col57,0.11152870987475295
Col209,0.11158253976635585
Col1392,0.11166490104133604
Col605,0.11185813606861811
Col1766,0.11194429086051669
Col1101,0.1120565593463796
Col881,0.11207782490214838
Col195,0.11209549370360355
Col79,0.11246910126967063
Col828,0.112524910672014
Col703,0.11295909768323238
Col638,0.11401881433664204
Col655,0.1143815978278903
Col651,0.11543879905245721
Col318,0.11548007121671694
Col1252,0.11558361824652551
Col378,0.11574178012732325
Col711,0.1158801812819363
Col1307,0.11609240763564374
Col571,0.1170286897502769
Col1257,0.11720625842560728
Col2351,0.11749887020933839
Col2246,0.11758514709811874
Col253,0.11905701130945034
Col1878,0.11909864803195602
Col523,0.11967526784879595
Col2267,0.11994832666449234
Col1120,0.12047376560215944
Col270,0.12162110317485764
Col6,0.12170468535663095
Col343,0.12177802622219956
Col1867,0.12186062267434669
Col1614,0.12194062122335869
Col339,0.12223402897580035
Col247,0.12315387504796252
Col759,0.12318828238031412
Col829,0.12363968992335175
Col193,0.1237367380251415
Col480,0.12390085031188175
Col817,0.12393889988341875
Col776,0.12467006229161404
Col1436,0.12496199553970636
Col1291,0.12746110009248884
Col135,0.1279534350380731
Col67,0.12801038648722862
Col169,0.12910005211113806
Col1914,0.12949571967540424
Col734,0.12960192344556257
Col391,0.1300822860962446
Col520,0.13052624260705029
Col2366,0.13119919953551054
Col656,0.1316157088062524
Col93,0.13172515334548196
Col2091,0.13389964595883938
Col2027,0.13517946361436112
Col1944,0.1355499168459457
Col2011,0.13625838554360922
Col1054,0.1366323207437805
Col792,0.1367693781495121
Col725,0.13712000893047524
Col1597,0.13765640437846904
Col612,0.1380719305097513
Col447,0.13895428125068193
Col578,0.13956474565679755
Col198,0.13988182374644853
Col350,0.14033647982051922
Col1775,0.14140821411219184
Col150,0.14145616801936917
Col1693,0.14173211380573497
Col269,0.1423022156821803
Col1918,0.1424364346280346
Col907,0.14397269123689577
Col524,0.14539163725996465
Col179,0.1455845061806036
Col872,0.14599614764899752
Col240,0.14765964593234082
Col1622,0.14877235788208404
Col1738,0.14878559376055375
Col291,0.15104043346867072
Col56,0.151148441825713
Col317,0.1514447409347445
Col1657,0.15148197524626106
Col246,0.1522361731265201
Col28,0.1527821010474973
Col903,0.15279558840560253
Col838,0.153667979669745
Col330,0.15400362647043375
Col228,0.15403337896385452
Col561,0.15455407855452438
Col552,0.15468498685065565
Col156,0.15526296740148635
Col234,0.15584954256189276
Col1087,0.1559255384677449
Col750,0.15665454356645528
Col664,0.15847576883422632
Col11,0.15860473760339272
Col8,0.1588406012962757
Col37,0.158938901141786
Col402,0.16053644492306757
Col464,0.1607267130941301
Col2303,0.16315898706670048
Col202,0.16363148387312781
Col839,0.16516536538021365
Col172,0.16584528676776294
Col16,0.1660643787947356
Col106,0.16749075840951125
Col1526,0.16840396435827143
Col1690,0.16853585099335439
Col1755,0.16924893531629265
Col592,0.16932368431341938
Col953,0.1701339868991936
Col289,0.17036692801294412
Col499,0.17100059676633803
Col5,0.1721226118175153
Col163,0.1723454653517939
Col122,0.17242662398911235
Col833,0.17409448985766487
Col58,0.17485760955561902
Col1304,0.17541883317280718
Col1360,0.17559558074530493
Col736,0.1762387501478072
Col2170,0.17885723936085474
Col657,0.17930360396244413
Col97,0.1796745815792334
Col167,0.17978929147616884
Col207,0.17998204982617358
Col1274,0.18117065887645922
Col55,0.18126434613767373
Col221,0.1824088188009631
Col909,0.1836424461333655
Col113,0.18484400699093678
Col474,0.18529150946121814
Col219,0.18670202264884023
Col631,0.18670365795376748
Col2052,0.18807802170099058
Col161,0.19066923111009504
Col43,0.19108794679730473
Col431,0.19160619843575594
Col604,0.19242628598572356
Col180,0.19386794467329166
Col709,0.19619111714783194
Col608,0.1974696308399228
Col649,0.19993980860357868
Col2318,0.20336398426263008
Col425,0.20394873537679337
Col2213,0.20421039652797315
Col859,0.20461719625050348
Col2396,0.20583174010636657
Col21,0.20666970621952782
Col212,0.20692619194695286
Col715,0.20734970310703393
Col628,0.21055971173028434
Col196,0.21295465979048356
Col448,0.21302890600811514
Col173,0.21408493449029353
Col714,0.21761244851855827
Col166,0.2196173881031639
Col719,0.2211533656464183
Col627,0.2245434458821268
Col9,0.22487081684414476
Col138,0.22496355324842127
Col160,0.22534488442232437
Col92,0.22581823612804655
Col858,0.2273756454362405
Col932,0.22742431653804754
Col1811,0.22802355007250552
Col303,0.22945222587461814
Col621,0.23007832555943675
Col51,0.2307513459005432
Col210,0.2309371725124582
Col390,0.23164117114336202
Col910,0.2322929425227258
Col579,0.23424201604251352
Col2076,0.23474824491562385
Col669,0.2349341033935745
Col1826,0.23712699681936755
Col647,0.24181473094782002
Col2049,0.2429308254135707
Col300,0.2442647522363839
Col848,0.24456095110308387
Col574,0.24501323510069015
Col25,0.24729973571108488
Col933,0.24807161967428593
Col893,0.24809708004124126
Col898,0.24851980937619128
Col131,0.2523276636455774
Col277,0.2531381812250918
Col393,0.2537831941641492
Col871,0.2546535465383484
Col901,0.25532285597532756
Col233,0.2586804738902582
Col27,0.259620033178462
Col24,0.2682360598709111
Col589,0.2705713552392343
Col18,0.2768245147777769
Col601,0.2786658412364869
Col319,0.2818837663453735
Col454,0.28392727580529203
Col12,0.28905875574234585
Col416,0.28999128871420415
Col127,0.2937227281201481
Col614,0.29904998571010977
Col1033,0.3033667512844898
Col652,0.3044110065597707
Col868,0.3121163465800534
Col133,0.3145957174878748
Col1100,0.31644346633768883
Col428,0.35113535996087614
Col931,0.3604630385479035
Col624,0.37906218527477553
Col2364,0.3824593694423262
Col1806,0.3879991836397178
Col4,0.39360166728984375
Col162,0.40314848323237634
Col914,0.40495516618245675
Col165,0.41199787941651705
Col912,0.4165358914981564
Col437,0.43087310710595833
Col2232,0.44484939281318636
Col383,0.4471428667588466
Col99,0.4628040127102074
Col164,0.4652240028433213
Col1950,0.4907576535377963
Col873,0.5065460261947938
Col10,0.5631077818718964
Col876,0.5863002712600912
Col586,0.6197046323491159
Col440,0.6206931104644919
Col26,0.6266455980443132
Col633,0.6703925983736218
Col178,0.6828141022472731
Col243,0.6849516409370778
Col13,0.6885906488404567
Col774,0.695062788891285
Col603,0.7130067651353202
Col175,0.9257447677917812
Col875,1.0544128010946958
Col3,1.0962938815129906
Col636,1.1606391564222927
Col877,1.249705346570904
Col177,1.3894008237218793
Col874,1.8018609052863037
